#,Player,Pos,Team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
537,Levine Toilolo,TE,FA,1.8,0,0,0,0,0,0,1.4,0.5,0,-,0,0,0,1.9,0,1.5,0.4,7.1,541
541,Ben DiNucci,QB,DEN,-,-,-,-,BYE,0,1.6,5.4,-,-,-,-,-,-,-,-,-,2.3,7,542
542,Nick Westbrook-Ikhine,WR,TEN,-,0,0,BYE,1.2,2,0,0,0,0,1.2,0,-,0,0,2.4,0,0.5,6.8,542
542,Jason Croom,TE,FA,-,-,-,-,0,6.8,0,0,-,-,-,-,-,-,-,-,-,1.7,6.8,542
542,Jordan Thomas,TE,CAR,-,0,0,6.8,-,0,-,-,-,-,0,0,BYE,-,-,-,-,1.1,6.8,545
545,Michael Burton,RB,DEN,0,0,0,1.2,0.2,-,0,0.1,1.8,0,0,0,0,0,1.4,1.9,-,0.4,6.6,546
546,Trenton Cannon,RB,FA,0,0,-,-,-0.1,3.7,0.7,0,0,0,0,2.3,-,-0.2,0,0,0,0.5,6.4,547
547,Isaiah Zuber,WR,FA,-,-,1.3,0.8,-,2.1,-,1.8,-,-,-,-,-,-,-,-,-,1.5,6,548
548,Juwan Johnson,TE,NO,-,-,-,-,-,BYE,0,1,-,-,-,-,0,1.6,0,2.4,0.9,0.8,5.9,548
548,Khari Blasingame,RB,CHI,1,0,0,-,-,0,0,1,0,1.8,0,2.1,0,0,0,0,0,0.4,5.9,550
550,Tanner Hudson,TE,CIN,-,0,0,0,1.4,0,1.7,0,0,0,-,-,-,-,0,2.5,-,0.5,5.6,551
551,Ted Ginn Jr.,WR,FA,0,-,3.4,2.1,0,0,-,-,-,-,-,-,-,-,-,-,-,1.1,5.5,551
551,Dontrell Hilliard,RB,FA,-,-,-,2.6,0,2.9,0,0,-,-,-,-,-,-,-,0,0,0.8,5.5,553
553,Alex Armah Jr.,RB,WAS,0.1,1.9,0,0.2,0.2,0,0.1,0,0,0.5,0,0,-,0.5,1.4,0.3,0,0.3,5.2,554
554,Seth Roberts,WR,FA,1,0,2.6,1.5,0,0,0,-,-,-,-,-,-,-,-,-,-,0.7,5.1,554
554,Brandon Zylstra,WR,FA,0,0,0,0,0,0,0.9,0,3.3,0,0,0,-,0.8,0.1,0,0,0.3,5.1,554
554,Darrius Shepherd,WR,LAC,-,-,0,3.1,-,2.1,0,1.1,0.8,-,-2,0,-,-,-,-,-,0.6,5.1,554
554,Charlie Woerner,TE,SF,0,0,0,0,0,0,0,0,0,0,BYE,0,4.3,0,-,-,0.8,0.4,5.1,558
558,Kahale Warring,TE,FA,0,-,-,-,-,-,-,-,-,-,-,0,0,0,4.2,0.8,0,0.7,5,558
558,Terry Godwin,WR,FA,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,5,1.7,5,560
560,Hunter Bryant,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4.9,0,0,1,4.9,561
561,Josh Malone,WR,FA,0,4.8,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1.2,4.8,562
562,Robert Foster,WR,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,0,1.4,3.3,-,1.2,4.7,563
563,Robert Griffin III,QB,FA,0.3,-,-,-0.7,-0.1,-,-,-,-,-,-,5.1,-,-,-,-,-,1.1,4.6,564
564,Lawrence Cager,WR,NYG,-,-,4.5,0,-,-,-,-,-,-,BYE,-,-,-,-,-,-,2.3,4.5,564
564,Elijhaa Penny,RB,FA,0,0,0,0,0.3,0,0,1.6,0.2,0,-,0,0.8,0,1.6,-,-,0.3,4.5,566
566,Daniel Brown,TE,FA,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,1.8,2.3,0.3,4.1,567
567,Elliott Fry,K,DEN,-,-,-,4,BYE,-,-,-,-,-,-,-,-,-,-,-,-,4,4,567
567,Jaeden Graham,TE,FA,0,0,0,0,1.2,0,0,0,0,-,0,1.6,0,1.2,0,0,0,0.3,4,567
567,Jonathan Brown,K,FA,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4,4,570
570,Stephen Carlson,TE,CHI,0,0,0,2,0,0,0,0,-,0,0,1.6,0,0,0,0,0,0.2,3.6,571
571,Austin Walter,RB,LV,-,-,-,-,-,BYE,-,-,0,3.5,-,0,-,-,-,-,0,0.9,3.5,571
571,Ben Ellefson,TE,FA,0,0,-,-,-,-,2,-,0,0,1.5,0,-,-,-,-,-,0.5,3.5,573
573,Rashaad Penny,RB,PHI,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,0.6,0.9,1.9,1.1,3.4,574
574,Daurice Fountain,WR,CHI,-,0,3.3,0,0,-,-,-,0,-,BYE,-,-,-,-,-,-,0.7,3.3,575
575,Bo Scarbrough,RB,FA,-,-,-,-,-,-,-,-,-,-,3.1,-,-,-,-,-,-,3.1,3.1,575
575,Dalton Keene,TE,PHI,-,-,-,-,-,-,1.3,-,BYE,-,-,-,0,0,0.7,0,1.1,0.5,3.1,575
575,Eric Saubert,TE,MIA,-,-,-,-,-,-,0,-,-,-,0.8,0,0,0.9,0,0,1.4,0.4,3.1,578
578,Antonio Callaway,WR,FA,-,-,-,-,-,-,-,-,-,-,1.8,1.2,0,0,0,-,-,0.6,3,578
578,Antonio Gandy-Golden,WR,FA,-,0.8,2.2,0,0,0,-,-,-,-,-,-,-,-,-,0,-,0.5,3,578
578,Brian Hoyer,QB,LV,-,-,-,3,-,BYE,-,-,-,-,-,-,-,-,-,-,-,3,3,581
581,Tyler Huntley,QB,BAL,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,2.1,-,0.8,1.5,2.9,582
582,David Blough,QB,ARI,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,2.8,-,2.8,2.8,583
583,John Ross,WR,KC,2.7,0,-,-,-,0,-,-,-,BYE,-,-,-,-,-,-,-,0.9,2.7,583
583,Andy Janovich,RB,FA,0,0.5,1.8,0,0.4,0,0,0,-,0,-,-,0,0,0,0,0,0.2,2.7,583
583,Penny Hart,WR,ATL,0,-,0,0,0,-,-,0,0,0,0,0,0,2.7,-,0,0,0.2,2.7,586
586,Colby Parkinson,TE,SEA,-,-,-,-,-,BYE,-,0,-,-,-,0,0,2.6,0,-,0,0.4,2.6,586
586,Jonathan Williams,RB,WAS,-,-,-,-,-,-,-,BYE,0,0,0,2.6,0,-,-,-,-,0.5,2.6,588
588,Tavon Austin,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,1.8,0,1.5,-0.8,0.6,2.5,589
589,Tommy Stevens,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.4,2.4,2.4,589
589,Tommylee Lewis,WR,FA,-,-,-,-,-,-,-,1,-,-,-,-,1.6,0,0,-,-0.2,0.5,2.4,589
589,Donte Moncrief,WR,FA,-,-,-,-,-,-,-,-,-,-,2,0,0.4,0,-,0,0,0.4,2.4,589
589,Jason Huntley,RB,PIT,0.1,-,-,BYE,-,0,1.3,0,-,-,-,-,-,-,-,-,1,0.5,2.4,589
589,Rico Dowdle,RB,DAL,0,-,0,0,0,1.3,0,0,0,BYE,0,0,0,0,1.1,0,0,0.2,2.4,589
589,Jameis Winston,QB,NO,-,-,-,-,-,BYE,-,-,0.2,2.3,-,0,-,-,-,-,-0.1,0.6,2.4,595
595,Scottie Phillips,RB,FA,0,-,-,-,-,-,-,-,-,-,0,0,0,0,2.1,0,0,0.3,2.1,595
595,Bennie Fowler III,WR,FA,0,0,0,0,2.1,-,-,-,-,-,-,-,-,-,-,-,-,0.4,2.1,595
595,LeVante Bellamy,RB,FA,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,2.1,0,0.4,2.1,595
595,Jaleel Scott,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,2.1,-,-,-,2.1,2.1,599
599,Joshua Dobbs,QB,CLE,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,-,2.1,2.1,2.1,600
600,Stephen Hauschka,K,FA,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,2,2,601
601,Nathan Peterman,QB,CHI,-,-,-,-,-,-,-,-,-,-,BYE,1.9,-,-,-,-,-,1.9,1.9,601
601,Derek Carrier,TE,FA,0,0,0,0,0,-,0,0,0,0,1.9,0,0,0,0,0,0,0.1,1.9,601
601,James Proche II,WR,BAL,0,0,0,0,0,0,BYE,0,0,0,1.9,0,0,0,0,-,-,0.1,1.9,601
601,Chandler Cox,RB,FA,0,0,0,0.8,1.1,0,-,-,0,-,-,-,0,-,-,-,-,0.2,1.9,605
605,Case Keenum,QB,HOU,-,-,-,-,-,1.8,-,BYE,-,-,-,-,-,-,-,0,-,0.9,1.8,605
605,Keith Kirkwood,WR,NO,-,-,-,-,-,1.8,-,-,-,-,-,-,-,-,-,-,-,1.8,1.8,605
605,Vyncint Smith,WR,IND,-,-,-,-,-,0,0,1.8,-,-,0,0,-,-,-,0,0,0.3,1.8,608
608,Luke Willson,TE,FA,0,0,-,0,0,-,-,0,-,-,0,0,1.7,-,-,-,-,0.2,1.7,608
608,Cody Hollister,WR,TEN,0,-,-,BYE,1.7,-,-,-,-,-,-,-,-,-,-,-,-,0.9,1.7,608
608,Blake Jarwin,TE,FA,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.7,1.7,608
608,Josiah Deguara,TE,GB,1.7,-,-,0,BYE,-,-,-,-,-,-,-,-,-,-,-,-,0.9,1.7,612
612,Lamar Miller,RB,FA,-,-,-,-,-,-,-,-,-,1.6,-,-,-,-,-,-,-,1.6,1.6,612
612,Marcus Kemp,WR,WAS,0,0,0,-,-,0,1.6,0,-,-,-,0,0,0,-,-,0,0.2,1.6,614
614,Temarrick Hemingway,TE,FA,-,-,-,-,1.5,0,0,-,0,0,0,0,0,-,-,-,-,0.2,1.5,614
614,Dwayne Washington,RB,FA,-,-,0,0,0,-,0,0,0.9,-,-,0.6,0,0,0,0,-,0.1,1.5,614
614,Jake Butt,TE,FA,0.5,0,1,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0.3,1.5,614
614,Gehrig Dieter,WR,FA,-,-,-,-,-,-,-,-,0,-,0,-,-,-,-,0,1.5,0.4,1.5,618
618,D.J. Foster,RB,FA,0,0,-,-,-,-,-,-,1.4,0,0,0,0,-,0,0,0,0.1,1.4,619
619,Tony Jones Jr.,RB,DEN,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,1.3,1.3,1.3,620
620,Logan Woodside,QB,ATL,-,-,-,-,-,-,-,-,-,0,0.3,-0.5,-,1.8,-0.3,0,-,0.2,1.3,621
621,Craig Reynolds,RB,DET,-,-,-,-,BYE,-,-,-,-,-,-,0,-,-,-,1.2,-,0.6,1.2,622
622,Geno Smith,QB,SEA,-,-,-,-,-,BYE,-,-,-,-,-,-,-,1.1,-,-,-,1.1,1.1,622
622,Andre Roberts,WR,FA,0,0,0,0.8,0.1,0,0,0,0,0,-,0,0,0,-2,2.2,-,0.1,1.1,622
622,Jeremy Sprinkle,TE,FA,0,0,0,0,0,0,1.1,-,0,0,0,0,0,0,0,0,0,0.1,1.1,622
622,Brandon Dillon,TE,WAS,-,-,-,-,-,-,-,BYE,-,0,-,1.1,0,-,-,-,-,0.4,1.1,622
622,Cullen Gillaspia,RB,FA,-,0,1.1,-,0,0,0,-,0,0,-,-,-,-,-,-,-,0.2,1.1,627
627,Taylor Russolino,K,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,627
627,Trevon Wesco,TE,TEN,0,0,0,0,1,0,0,0,-,-,-,-,-,0,0,0,0,0.1,1,627
627,Trenton Irwin,WR,CIN,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,-,1,-,1,1,627
627,Brandon Wright,K,FA,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,631
631,Senorise Perry,RB,FA,0,0.9,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,0.1,0.9,632
632,Isaac Nauta,TE,FA,-,-,-,-,-,0,0.8,0,0,0,0,0,-,-,-,-,-,0.1,0.8,632
632,Dexter Williams,RB,FA,-,-,-,-,-,-,0,-,0.8,-,-,-,-,-,-,0,-,0.3,0.8,632
632,AJ McCarron,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0.8,0.4,0.8,635
635,Tyler Bray,QB,FA,-,-,-,-,-,-,-,-,-,0.7,-,-,-,-,-,-,-,0.7,0.7,635
635,Bruce Miller,TE,FA,0.7,0,0,0,0,0,0,-,-,-,-,-,-,-,-,0,-,0.1,0.7,635
635,Marcus Baugh,TE,FA,0,0.7,0,0,-,-,-,-,-,-,-,-,-,0,0,0,0,0.1,0.7,638
638,John Lovett,QB,MIA,0,0,0,0,-,0,0,0,0.6,-,-,-,-,-,-,-,-,0.1,0.6,639
639,Tony Brooks-James,RB,FA,-,-,-,-,-,-,-,-,-,-,-,0.4,-,-,-,-,-,0.4,0.4,640
640,JoJo Natson,WR,FA,0,0,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,0.3,640
640,Qadree Ollison,RB,JAC,-,-,0,-,-,-,-,0.3,0,-,-,-,-,-,-,-,-,0.1,0.3,642
642,Hale Hentges,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,642
642,Michael Warren II,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0,0,642
642,Javon Leake,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,0,642
642,Isaiah Coulter,WR,BUF,-,-,-,-,-,-,-,-,-,-,BYE,-,-,0,-,-,-,0,0,642
642,Juwann Winfree,WR,IND,-,-,-,-,-,-,BYE,-,-,0,-,-,-,0,-,-,-,0,0,642
642,Dezmon Patmon,WR,BUF,-,-,-,-,-,-,-,-,-,-,BYE,-,-,-,-,-,0,0,0,642
642,Stanley Morgan Jr.,WR,CIN,-,-,-,-,-,-,-,-,BYE,0,-,-,0,0,0,0,0,0,0,642
642,Nate Becker,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,642
642,Brycen Hopkins,TE,LAR,-,-,-,-,-,-,-,-,BYE,-,-,0,-,0,0,-,0,0,0,642
642,Mike White,QB,MIA,-,-,-,-,-,-,BYE,-,-,-,0,-,-,-,-,-,-,0,0,642
642,Sewo Olonilua,RB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0,642
642,Kevin Rader,TE,TEN,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,642
642,Matt Sokol,TE,NE,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,0,0,0,0,642
642,Johnny Stanton IV,RB,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0,0,642
642,Elijah Holyfield,RB,FA,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0,0,642
642,Seth DeValve,TE,FA,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,0,642
642,Chris Rowland,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,642
642,Jordan Matthews,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,642
642,Derrick Willies,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,642
642,Trey Quinn,WR,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,0,642
642,Joe Webb III,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0,642
642,Sean Culkin,TE,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,0,642
642,Wendell Smallwood,RB,FA,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,0,642
642,Jake Bargas,TE,NO,-,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,0,-,0,0,642
642,Cyril Grayson Jr.,WR,FA,-,0,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,0,0,642
642,Caleb Wilson,TE,FA,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,0,0,0,0,642
642,Derek Watt,RB,FA,0,0,0,-,-,0,-,-,-,0,0,0,0,0,0,0,0,0,0,642
642,Zach Gentry,TE,PIT,-,-,-,BYE,-,-,-,-,-,0,0,-,-,-,-,-,-,0,0,642
642,Deante Burton,WR,FA,-,-,0,-,-,-,-,-,-,-,-,0,0,0,-,-,-,0,0,642
642,Tyler Davis,TE,GB,-,-,0,0,0,0,-,-,0,0,-,-,-,-,0,-,0,0,0,642
642,Mason Schreck,TE,HOU,-,-,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,642
642,Raymond Calais,RB,FA,-,-,0,0,-,-,0,-,-,-,-,-,-,-,-,-,0,0,0,642
642,Kenjon Barner,RB,FA,-,-,0,0,-,-,-,-,-,-,0,-,-,0,0,0,-,0,0,642
642,Antony Auclair,TE,FA,0,-,-,-,-,-,-,0,0,0,0,0,-,0,-,-,0,0,0,642
642,Noah Togiai,TE,ARI,-,0,0,-,-,0,-,BYE,-,0,-,-,-,-,-,-,-,0,0,642
642,Farrod Green,TE,FA,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,642
642,Sean McKeon,TE,DAL,-,0,0,-,0,0,0,0,0,BYE,0,0,0,0,0,0,0,0,0,642
642,Darius Bradwell,RB,FA,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,642
642,Kyle Nelson,TE,FA,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,642
642,Taiwan Jones,RB,FA,0,0,0,0,0,0,0,0,-,-,-,0,0,0,0,0,-,0,0,642
642,Xavier Jones,RB,FA,0,0,0,0,0,0,-,0,-,0,0,0,0,-,-,0,0,0,0,642
642,Quinton Bell,WR,FA,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,642
642,Tajae Sharpe,WR,FA,0,0,-,-,-,-,-,-,-,-,-,0,-,0,-,-,-,0,0,642
642,Matthew Slater,WR,NE,0,0,0,-,BYE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642
642,Dan Chisena,WR,PIT,0,0,0,0,0,0,-,-,0,0,-,0,0,0,0,0,0,0,0,642
642,Malik Turner,WR,IND,0,0,0,0,-,-,BYE,-,-,-,-,-,-,-,-,0,0,0,0,642
642,J.P. Holtz,TE,FA,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,642
642,K.J. Osborn,WR,MIN,0,0,-,0,-,-,BYE,0,0,0,0,-,0,-,-,0,-,0,0,642
642,Justin Hardee,WR,NYJ,0,0,0,0,-,-,0,0,-,BYE,-,-,-,0,0,0,0,0,0,642
642,Eric Tomlinson,TE,FA,0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,642
642,Andrew Beck,TE,HOU,0,0,0,0,-,0,-,BYE,-,-,-,-,0,0,0,0,0,0,0,642
642,Beau Brinkley,TE,FA,0,0,0,-,0,0,0,0,-,-,-,-,-,-,-,-,-,0,0,642
642,Clark Harris,TE,FA,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,642
642,Garrett Griffin,TE,FA,-,-,-,0,0,-,-,-,-,-,0,-,-,-,-,-,0,0,0,642
642,Nathan Cottrell,RB,FA,0,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,642
642,Reggie Begelton,WR,FA,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,642
642,Hakeem Butler,WR,PIT,-,-,-,BYE,-,0,0,-,-,-,-,-,-,-,-,-,-,0,0,642
642,Chris Myarick,TE,NYG,-,-,-,-,-,-,-,-,-,0,BYE,-,-,0,0,-,-,0,0,642
642,Kristian Wilkerson,WR,LV,-,-,-,-,-,BYE,-,-,0,-,-,-,-,-,-,-,-,0,0,642
642,Kirk Merritt,WR,NO,-,-,-,-,-,BYE,-,-,0,-,-,-,-,-,-,-,-,0,0,642
642,Ross Travis,TE,FA,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,0,642
642,Marken Michel,WR,FA,-,-,-,-,-,-,-,0,-,-,-,-,-,0,-,-,-,0,0,642
642,Fred Brown,WR,FA,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,0,642
642,Chris Moore,WR,TEN,-,-,-,BYE,-,-,-,0,-,-,-,-,-,-,-,0,0,0,0,642
642,Stephen Sullivan,TE,CAR,-,-,-,-,-,-,-,0,-,-,-,-,BYE,-,-,-,-,0,0,642
642,Brandin Bryant,RB,FA,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,0,642
642,Jeff Badet,WR,FA,-,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,-,0,0,642
642,Jason Moore Jr.,WR,FA,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,-,-,0,0,642
642,Alex Bachman,WR,HOU,-,-,-,-,-,-,0,BYE,-,-,-,-,-,-,-,-,-,0,0,642
642,Duke Williams,WR,FA,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,0,642
642,Deon Cain,WR,FA,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,0,0,642
642,Rashod Berry,TE,IND,-,-,-,-,-,0,BYE,-,-,-,-,-,0,-,-,-,0,0,0,642
642,Keelan Doss,WR,LAC,-,-,-,0,-,BYE,-,-,-,-,-,-,-,-,-,-,-,0,0,642
642,Trey Edmunds,RB,FA,-,-,-,-,0,-,0,0,-,0,-,-,-,-,-,-,-,0,0,642
642,Evan Baylis,TE,FA,-,-,-,-,0,0,0,-,-,-,0,0,-,-,-,-,-,0,0,642
642,Kevin White,WR,FA,-,-,-,-,0,0,-,-,0,-,-,-,-,-,-,-,-,0,0,642
642,Jeremy Cox,RB,FA,-,-,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,0,0,642
642,Ricky Seals-Jones,TE,FA,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,-,0,0,642
642,Daniel Helm,TE,FA,-,-,-,-,-,0,-,-,0,0,-,-,-,-,0,0,-,0,0,642
642,Taywan Taylor,WR,FA,-,-,-,-,-,0,-,0,-,-,-,0,-,-,-,-,-,0,0,642
642,Matt Cole,WR,FA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,723
723,Easton Stick,QB,LAC,-,-,-,-,-,BYE,0,-,-,-,-,-,-,-,-,-,-,0,-0,724
724,Matt Schaub,QB,FA,-,-,-,-,-,-,-,-,-,-,-,-0.4,-,-,-,-,-,-0.4,-0.4,725
725,Adrian Killins Jr.,RB,FA,-,-,-,-0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.5,-0.5,726
726,Nate Sudfeld,QB,DET,-,-,-,-,BYE,-,-,-,-,-,-,-,-,-,-,-,-0.5,-0.5,-0.5,727
727,DeAndre Carter,WR,LV,1.3,0,0,-2,0,0,0,-,0,0,-,0,0,-,-,0,0,-0.1,-0.7,728
728,Kendall Hinton,WR,DEN,-,-,-,-,BYE,-,-,-,-,-,-,-0.8,-,-,-,-,-,-0.8,-0.8,729
729,Tim Boyle,QB,NYJ,-0.2,-0.1,-,-0.1,-,0,-0.1,-,-0.1,BYE,-,0,-,-,-,-0.3,-,-0.1,-0.9,730
730,Dede Westbrook,WR,FA,-,-,0.9,-,-,-,-2,-,-,-,-,-,-,-,-,-,-,-0.6,-1.1,731
731,Nsimba Webster,WR,CHI,0,0,0,0,0,0,0,0,-,0,0,0,-2,0,0,0,0,-0.1,-2,731
731,Dwayne Harris,WR,FA,-,-,-,-,-,-,-,0,0,-2,-,-,-,-,-,-,-,-0.7,-2,733
733,Ty Long,K,FA,0,0,0,0,0,-,0,0,0,0,-2.8,0,0,0,0,0,0,-0.2,-2.8
